codigo_ncm,descricao_ncm,nacionalfederal,importadosfederal,estadual,municipal,vigenciainicio,vigenciafim
82021000,"Serras manuais,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82022000,"Folha de serras de fita,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82023100,"Folha de serras circ.de metais comuns,parte operant.aco",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82023900,"Outs.folhas de serras circ.de metais comuns,incl.partes",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82024000,"Correntes cortantes de serras,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82029100,"Folha de serras retil.de metais comuns,p/trabalh.metais",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82029910,"Folha de serras,reta,n/dent.de met.comuns,p/serr.pedras",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82029990,"Outros folhas de serras,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82031010,"Limas e grosas,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82031090,"Outs.ferram.manuais semelh.limas/grosas,de met.comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82032010,Alicates de metais comuns,16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82032090,"Tenazes,pincas,ferram.manuais semelh.de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82033000,"Cisalhas p/metais,ferram.manuais semelh.de met.comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82034000,Corta-tubos e ferram.manuais semelh.de metais comuns,16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82041100,"Chaves de porcas,manuais,de abert.fixa,de metais comuns",16.40,27.52,3.40,0.00,20/10/2025,30/11/2025
82041200,"Chaves de porcas,manuais,de abert.variav.de met.comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82042000,"Chaves de caixa intercambiav.incl.c/cabos,de met.comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82051000,"Ferramentas manuais de furar/roscar,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82052000,"Martelos e marretas,manuais,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82053000,"Plaina/ferram.manuais cort.de met.comuns,p/trab.madeira",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82054000,"Chaves de fenda,manuais,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82055100,"Outros ferramentas manuais,uso domestico,de metais comu",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82055900,"Outros ferramentas manuais,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82056000,"Lamparinas/lampadas de soldar,e semelh.de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82057000,"Tornos de apertar,sargentos e semelh.de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82059000,"Outros incluidos os sortido de torno, bigorna,etc. manual/pedal, de met.comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82060000,"Sortido de serras,limas,etc.uso manual,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82071300,"Ferramentas de perfur.de met.comuns,parte oper.ceramais",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82071910,Brocas (drill bits),16.40,18.40,3.40,0.00,20/10/2025,30/11/2025
82071990,Outras,16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82072000,"Fieiras de met.comuns,de estiragem/extrusao p/metais",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82073000,"Ferramentas de embutir/estampar/puncionar,de met.comuns",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
82074010,"Ferramentas de roscar interiormente,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82074020,"Ferramentas de roscar exteriormente,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82075011,"Brocas helicoidais,d<=52mm,de met.comuns, incl.diamantad",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82075019,"Outros brocas de metais comuns,mesmo diamantadas",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82075090,"Outros ferramentas de furar,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82076000,"Ferramentas de mandrilar ou de brochar,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82077010,"Ferramentas de fresar de topo,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82077020,"Ferramentas para cortar engrenagens,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82077090,"Outros ferramentas de fresar,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82078000,"Ferramentas de tornear,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82079000,"Outs.ferramentas intercambiaveis,de metais comuns",16.40,26.73,3.40,0.00,20/10/2025,30/11/2025
82081000,"Facas/laminas cort.de metais comuns,p/trab. metais",16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
82082000,"Facas/laminas cort.de metais comuns,p/trab. madeira",16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
82083000,"Facas/laminas cort.de metais comuns,p/apars. cozinha,etc",16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
82084000,"Facas/laminas cort.de met.comuns,p/maqs. agricultura,etc",16.40,26.64,3.40,0.00,20/10/2025,30/11/2025
82084000,Navalhas triangulares faquinhas serrilhadas de uso em colheitadeiras agricolas,14.96,25.20,3.40,0.00,20/10/2025,30/11/2025
82089000,"Outs.facas/laminas cort.de met.comuns,p/ maqs. apar.mecan",16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
82090011,"Plaquetas/pastilhas,intercamb.de ceramais, p/ferramentas",16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
82090019,"Outs.plaquetas/pastilhas,de ceramais, n/montad. p/ferram.",16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
82090090,"Varetas,pontas,etc.de ceramais,n/montados, p/ferramentas",16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
82100010,"Moinhos mecan.de acion.manual,p<=10kg, p/alimentos,etc.",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82100090,"Outs.apars.mecan.acion.manual,p<=10kg,p/alimentos,etc.",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82111000,"Facas de lamina cortante/serrilhad.e laminas,em sortido",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119100,"Facas de mesa,de lamina fixa,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119210,"Facas de cozinha/acougue,de lamina fixa,de met.comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119220,"Facas para caca,de lamina fixa,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119290,"Outros facas de lamina fixa,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119310,"Facas podadeiras e suas partes,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119320,"Canivetes c/uma/varias laminas/outs.pecas,de met.comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119390,"Outros facas exc.de lamina fixa,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82119400,"Laminas para facas,de metais comuns",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82119500,Cabos de metais comuns p/facas de metais comuns,17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82121010,"Navalhas de barbear,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82121020,"Apars.de barbear,nao eletricos",21.25,31.58,3.40,0.00,20/10/2025,30/11/2025
82122010,"Laminas de barbear,de seguranca,de metais comuns",19.85,30.18,3.40,0.00,20/10/2025,30/11/2025
82122020,"Esbocos de laminas,em tiras,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82129000,"Outs.partes de navalhas/apars.de barbear,de met.comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82130000,"Tesouras e suas laminas,de metais comuns",17.77,28.10,3.40,0.00,20/10/2025,30/11/2025
82141000,"Espatulas,abre-cartas,etc.e suas laminas,de met.comuns",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82142000,"Utensil/sortido utensil.manicuro/pedicuro,de met.comuns",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82149010,"Maquinas de tosquiar e suas partes,de metais comuns",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82149090,"Outs.artigos de cutelaria de met.comuns,e suas partes",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82151000,"Sortido de colher,etc.de met.comuns,c>=1 prat/dour/plat",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82152000,"Outs.sortidos de colher,garfo,concha,etc.de met.comuns",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82159100,"Colher,garfo,concha,etc.de met.comuns,pratead/dour/plat",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82159910,"Colheres,garfos,conchas,escumadeiras,etc.de acos inox.",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
82159990,"Outs.colheres,garfos,conchas,etc.de metais comuns",17.10,27.43,3.40,0.00,20/10/2025,30/11/2025
83011000,Cadeados de metais comuns,13.45,22.97,17.00,0.00,20/10/2025,30/11/2025
83012000,"Fechaduras de metais comuns,p/veiculos automoveis",17.10,27.34,17.00,0.00,20/10/2025,30/11/2025
83013000,"Fechaduras de metais comuns,p/moveis",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83014000,"Outros fechaduras e ferrolhos,de metais comuns",13.45,22.97,17.00,0.00,20/10/2025,30/11/2025
83015000,"Fechos e armacoes c/fecho,c/fechadura,de metais comuns",17.10,27.34,17.00,0.00,20/10/2025,30/11/2025
83016000,"Partes de cadeados,fechaduras,etc.de metais comuns",13.45,23.69,17.00,0.00,20/10/2025,30/11/2025
83017000,"Chaves de metais comuns,apresentadas isoladamente",13.45,23.69,17.00,0.00,20/10/2025,30/11/2025
83021000,"Dobradicas de metais comuns,de qq.tipo",13.45,23.69,12.00,0.00,20/10/2025,30/11/2025
83022000,"Rodizios com armacao,de metais comuns",17.10,26.62,12.00,0.00,20/10/2025,30/11/2025
83023000,"Outs.guarnicoes,etc.de metais comuns,p/veics .automoveis",17.10,27.34,12.00,0.00,20/10/2025,30/11/2025
83024100,"Outs.guarnicoes,etc.de metais comuns, p/construcoes",15.33,24.85,12.00,0.00,20/10/2025,30/11/2025
83024200,"Outros guarnicoes,etc.de metais comuns, p/moveis",17.10,26.62,12.00,0.00,20/10/2025,30/11/2025
83024900,"Outros guarnicoes,etc.de metais comuns",17.10,26.62,12.00,0.00,20/10/2025,30/11/2025
83025000,"Pateras,porta-chapeus,cabides,etc.de metais comuns",17.10,26.62,12.00,0.00,20/10/2025,30/11/2025
83026000,"Fechos automaticos de metais comuns, p/portas",17.10,26.62,12.00,0.00,20/10/2025,30/11/2025
83030000,"Cofres-fortes,portas blindadas,etc.de metais comuns",18.76,28.28,17.00,0.00,20/10/2025,30/11/2025
83040000,"Classificadores/outs.artefs.de escritorio,de met.comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83051000,"Ferragens p/encadern.de fls.moveis,etc.de metais comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83052000,"Grampos em barretas,de metais comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83059000,"Molas p/papeis,outs.objs.de escritorio,de metais comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83061000,"Sinos,campainhas,gongos,etc.de metais comuns,n/eletr.",17.77,27.29,17.00,0.00,20/10/2025,30/11/2025
83061000,Sinos e carrilhoes,13.45,22.97,17.00,0.00,20/10/2025,30/11/2025
83062100,"Estatuetas/obj.ornament.de met.comuns,pratead/dour/plat",18.76,28.28,17.00,0.00,20/10/2025,30/11/2025
83062900,Outs.estatuetas/objetos de ornament.de metais comuns,18.76,28.28,17.00,0.00,20/10/2025,30/11/2025
83063000,"Molduras p/fotografia,gravura,espelhos,de metais comuns",17.77,27.29,17.00,0.00,20/10/2025,30/11/2025
83071010,"Tubos flexiveis de ferro ou aco,mesmo com acessorios, dos tipos utilizados na eploracao sumarina depetroleo ou gas ...",15.33,17.33,17.00,0.00,20/10/2025,30/11/2025
83071090,"Outros (tubos flexiveis de ferro ou aco,mesmo com acessorios)",15.33,25.57,17.00,0.00,20/10/2025,30/11/2025
83079000,Tubos flexiveis de outs.metais comuns,15.33,25.57,17.00,0.00,20/10/2025,30/11/2025
83081000,"Grampos/colchetes/ilhoses,de met.comuns, p/vestuario,etc",13.45,23.69,17.00,0.00,20/10/2025,30/11/2025
83082000,"Rebites tubulares ou de haste fendida,de metais comuns",17.10,27.34,17.00,0.00,20/10/2025,30/11/2025
83089010,Fivelas de metais comuns,13.45,22.97,17.00,0.00,20/10/2025,30/11/2025
83089020,Obras diversas de metais comuns Fechos armacoes com fecho fivelas fivelas fecho grampos colchetes ilhoses e artigos semelhantes de metais comuns para vestuario ou acessorios de vestuario calcado joalheria relogios de pulso livros encerados artigos de couro artigos de seleiro artigos de viagem ou para outras confeccoes rebites tubulares ou de haste fendida de metais comuns contas e lantejoulas de metais comuns contas e lantejoulas,17.77,27.29,17.00,0.00,20/10/2025,30/11/2025
83089090,Obras diversas de metais comuns Fechos armacoes com fecho fivelas fivelas fecho grampos colchetes ilhoses e artigos semelhantes de metais comuns para vestuario ou acessorios de vestuario calcado joalheria relogios de pulso livros encerados artigos de couro artigos de seleiro artigos de viagem ou para outras confeccoes rebites tubulares ou de haste fendida de metais comuns contas e lantejoulas de metais comuns outros,17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83089090,Partes,13.45,22.97,17.00,0.00,20/10/2025,30/11/2025
83091000,"Capsulas de coroa,de metais comuns, p/embalagem",13.45,22.97,17.00,0.00,20/10/2025,30/11/2025
83099000,"Rolhas,outs.tampas e acess.p/embalagem,de metais comuns",13.45,23.69,17.00,0.00,20/10/2025,30/11/2025
83100000,Obras diversas de metais comuns Placas indicadoras placas sinalizadoras placas enderecos e placas semelhantes numeros letras e sinais diversos de metais comuns exceto os da posicao 94 05 ,13.45,23.69,17.00,0.00,20/10/2025,30/11/2025
83100000,Triangulo de seguranca,18.76,29.00,17.00,0.00,20/10/2025,30/11/2025
83111000,"Eletrodos revest.exter.p/soldar a arco,de metais comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83112000,"Fios revest.interiorm.p/soldar a arco,de metais comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83113000,"Varetas e fios,revest.p/soldar a chama,de metais comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
83119000,"Outs.fios,varetas,tubos,chapas,etc.de metais comuns",17.10,26.62,17.00,0.00,20/10/2025,30/11/2025
84011000,Reatores nucleares,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84012000,"Maquinas e apars.p/separacao de isotopos,e suas partes",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84013000,"Elementos combustiv.n/irradiados,p/reatores nucleares",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84014000,Partes de reatores nucleares,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
84021100,"Caldeiras aquatubulares,com producao de vapor>45t/hora",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84021200,"Caldeiras aquatubulares,com producao de vapor<=45t/hora",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84021900,"Outros caldeiras p/producao de vapor,incl.caldeira mist",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84022000,Caldeiras denominadas de agua superaquecida,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84029000,Partes de caldeiras de vapor e de agua superaquecida,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84031010,"Caldeiras p/aquecimento central,cap<=200000 kcal/hora",13.45,23.78,3.40,0.00,20/10/2025,30/11/2025
84031090,Outros caldeiras p/aquecimento central,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84039000,Partes de caldeiras p/aquecimento central,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84041010,Apars.auxiliares p/caldeiras de vapor/agua superaquec,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84041020,Apars.auxiliares p/caldeiras de aquecimento central,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84042000,Condensadores p/maquinas a vapor,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84049010,"Partes de apars.auxiliares p/caldeiras de vapor,etc.",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84049090,Partes de apars.auxiliares p/caldeiras aquecim.central,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84051000,"Geradores de gas de ar/gas de agua/de acetileno,etc.",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84059000,"Partes de geradores de gas de ar/gas de agua,etc.",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84061000,"Turbinas a vapor,p/propulsao de embarcacoes",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84068100,"Outros turbinas a vapor,de potencia>40mw",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84068200,"Outros turbinas a vapor,de potencia<=40mw",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84069011,"Rotores de turbinas a reacao,a vapor,de multipl.estag.",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
84069019,Outs.rotores de turbinas a vapor,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84069021,Palhetas fixas (de estator) de turbinas a vapor,15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
84069029,Outs.palhetas de turbinas a vapor,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84069090,Outs.partes de turbinas a vapor,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84071000,"Motores de explosao,p/aviacao",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
84072110,"Motores de explosao,p/embarcacao, outboard,monocil.",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84072190,"Outros motores de explosao,p/embarcacao, outboard",16.30,24.99,3.40,0.00,20/10/2025,30/11/2025
84072910,"Outs.motores de explosao,p/embarcacao, monocilindricos",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84072990,"Outros motores de explosao,p/embarcacao",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84073110,"Motores de explosao,p/veic.do cap.87,ate 50cm3,monocil",15.33,25.66,3.40,0.00,20/10/2025,30/11/2025
84073190,"Outs.motores de explosao.p/veic.do cap.87,ate 50cm3",15.33,25.66,3.40,0.00,20/10/2025,30/11/2025
84073200,"Motores de explosao,p/veic.cap.87,sup.50cm3 ate 250cm3",15.33,25.66,3.40,0.00,20/10/2025,30/11/2025
84073310,"Motores de explosao,p/veic.cap.87, 250<cm3<=1000,monocil",15.33,25.66,3.40,0.00,20/10/2025,30/11/2025
84073390,"Outs.motores de explosao,p/veic.cap.87, 250<cm3<=1000",15.33,26.45,3.40,0.00,20/10/2025,30/11/2025
84073410,"Motores de explosao,p/veic.cap.87,sup. 1000cm3,monocil.",15.33,25.66,3.40,0.00,20/10/2025,30/11/2025
84073490,"Outs.motores de explosao,p/veic.cap.87,sup. 1000cm3",15.33,26.45,3.40,0.00,20/10/2025,30/11/2025
84079000,Outros motores de explosao,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
84081010,"Motores diesel/semidiesel,p/embarcacao,tipo outboard",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84081090,"Outros motores diesel/semidiesel,para embarcacao",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
84082010,Reatores nucleares caldeiras maquinas aparelhos e instrumentos mecanicos e suas partes Motores de pistao de ignicao por compressao motores diesel ou semidiesel De cilindrada inferior ou igual a 1 500 cm ,15.33,26.45,3.40,0.00,20/10/2025,30/11/2025
84082020,Reatores nucleares caldeiras maquinas aparelhos e instrumentos mecanicos e suas partes Motores de pistao de ignicao por compressao motores diesel ou semidiesel De cilindrada superior a 1 500 cm mas nao superior a 2 500 cm ,15.33,26.45,3.40,0.00,20/10/2025,30/11/2025
84082020,"De onibus ou caminhoes, de potencia igual ou superior a 125HP",14.96,26.08,3.40,0.00,20/10/2025,30/11/2025
